reference_number,color_and_brick,quantity,set_number
59895,"Black Tire 14mm D. x 4mm Smooth Small Single with Number Molded on SideCatalog: Parts: Tire & Tread4516843
",2,76392
3021,"Blue Plate 2 x 3Catalog: Parts: Plate302123
",2,76392
85861,"Dark Bluish Gray Plate, Round 1 x 1 with Open StudCatalog: Parts: Plate, Round6231765
",15,76392
2341,"Dark Bluish Gray Slope, Inverted 45 3 x 1 DoubleCatalog: Parts: Slope, Inverted6100124 or 4651871
",4,76392
36752c01(inv),"Dark Brown Minifigure, Utensil Wand, 2 on SprueCatalog: Parts: Minifigure, Utensil6254390 or 6270032 or 6235076
",1,76392
3068bpb1736,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Bertie Bott PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",3,76392
36752c01(inv),"Dark Tan Minifigure, Utensil Wand, 2 on SprueCatalog: Parts: Minifigure, Utensil6270031 or 6254388 or 6235074
",1,76392
3020,"Green Plate 2 x 4Catalog: Parts: Plate302028
",14,76392
73562," Light Bluish Gray Bracket 3 x 2 x 1 1/3 with Bottom Stud HolderCatalog: Parts: Bracket6347992
",2,76392
3023,"Light Bluish Gray Plate 1 x 2Catalog: Parts: Plate3023194 or 4211398
",12,76392
60479,"Light Bluish Gray Plate 1 x 12Catalog: Parts: Plate4514846
",4,76392
4282,"Light Bluish Gray Plate 2 x 16Catalog: Parts: Plate4211486
",14,76392
85861,"Light Bluish Gray Plate, Round 1 x 1 with Open StudCatalog: Parts: Plate, Round6168647 or 6124825
",15,76392
22889,"Light Bluish Gray Slope, Inverted 45 6 x 2 Double with 2 x 4 CutoutCatalog: Parts: Slope, Inverted6225219
",12,76392
2450,"Light Bluish Gray Wedge, Plate 3 x 3 Cut CornerCatalog: Parts: Wedge, Plate4211361
",4,76392
96874,"Orange Human Tool, Brick and Axle SeparatorCatalog: Parts: Accessory, Human Tool6240515 or 4654448
",1,76392
36752c01(inv),"Pearl Gold Minifigure, Utensil Wand, 2 on SprueCatalog: Parts: Minifigure, Utensil6342086
",1,76392
85861,"Pearl Gold Plate, Round 1 x 1 with Open StudCatalog: Parts: Plate, Round6190252 or 6141499
",20,76392
88646,"Pearl Gold Tile, Modified 3 x 4 with 4 Studs in CenterCatalog: Parts: Tile, Modified6350055
",1,76392
20482,"Pearl Gold Tile, Round 1 x 1 with Bar and Pin HolderCatalog: Parts: Tile, Round6186672 or 6126113
",4,76392
4871,"Red Slope, Inverted 45 4 x 2 Double with 2 x 2 CutoutCatalog: Parts: Slope, Inverted487121
",7,76392
36752c01(inv),"Reddish Brown Minifigure, Utensil Wand, 2 on SprueCatalog: Parts: Minifigure, Utensil6270028 or 6254379 or 6232210
",1,76392
91988,"Tan Plate 2 x 14Catalog: Parts: Plate6036487
",2,76392
37775,"Trans-Orange Wave Rounded Small with Pin (Candle Flame)Catalog: Parts: Energy Effect6357747 or 6236437
",16,76392
3957b,"White Antenna 4H - Flat TopCatalog: Parts: Antenna395701
",2,76392
87994,"White Bar   3L (Bar Arrow)Catalog: Parts: Bar6093526 or 6056663 or 6019176
",7,76392
99780,"White Bracket 1 x 2 - 1 x 2 InvertedCatalog: Parts: Bracket6070698
",2,76392
3009,"White Brick 1 x 6Catalog: Parts: Brick300901
",8,76392
2465,"White Brick 1 x 16Catalog: Parts: Brick246501
",4,76392
2357,"White Brick 2 x 2 CornerCatalog: Parts: Brick235701
",4,76392
47905,"White Brick, Modified 1 x 1 with Studs on 2 Sides, OppositeCatalog: Parts: Brick, Modified4626882
",2,76392
4733,"White Brick, Modified 1 x 1 with Studs on 4 SidesCatalog: Parts: Brick, Modified4111971
",12,76392
52107,"White Brick, Modified 1 x 2 with Studs on 2 SidesCatalog: Parts: Brick, Modified4667575
",8,76392
20952,"White Brick, Round 1 1/2 x 1 1/2 x 2/3 Dome TopCatalog: Parts: Brick, Round6221783
",8,76392
92947,"White Brick, Round 2 x 2 with Axle Hole and Grille / Fluted ProfileCatalog: Parts: Brick, Round4650644 or 4603123
",4,76392
3626c,"White Minifigure, Head (Plain) - Hollow StudCatalog: Parts: Minifigure, Head362601
",8,76392
89520,"White Minifigure, Headgear Helmet Castle Closed with Eye SlitCatalog: Parts: Minifigure, Headgear6349971
",1,76392
3844,"White Minifigure, Headgear Helmet Castle with Neck ProtectorCatalog: Parts: Minifigure, Headgear6349975 or 6170548
",6,76392
98289,"White Minifigure, Headgear Helmet Mining with Head LampCatalog: Parts: Minifigure, Headgear6349970 or 6210452
",8,76392
18031,"White Minifigure, Weapon Sword, Greatsword Pointed with Thick CrossguardCatalog: Parts: Minifigure, Weapon6351361
",1,76392
18034,"White Minifigure, Weapon Sword, Roman Gladius with Thick CrossguardCatalog: Parts: Minifigure, Weapon6349968
",20,76392
61975,"White Minifigure, Weapon Whip CoiledCatalog: Parts: Minifigure, Weapon6349976
",2,76392
3024,"White Plate 1 x 1Catalog: Parts: Plate302401
",4,76392
3023,"White Plate 1 x 2Catalog: Parts: Plate302301
",10,76392
3623,"White Plate 1 x 3Catalog: Parts: Plate362301
",2,76392
3022,"White Plate 2 x 2Catalog: Parts: Plate4613976 or 302201
",26,76392
61252,"White Plate, Modified 1 x 1 with Open O Clip (Horizontal Grip)Catalog: Parts: Plate, Modified6347293 or 4538353
",18,76392
15573,"White Plate, Modified 1 x 2 with 1 Stud with Groove and Bottom Stud Holder (Jumper)Catalog: Parts: Plate, Modified379401 or 6051511
",16,76392
44861,"White Plate, Modified 1 x 2 with Open O Clip on TopCatalog: Parts: Plate, Modified6347309
",2,76392
34103,"White Plate, Modified 1 x 3 with 2 Studs (Double Jumper)Catalog: Parts: Plate, Modified6195371
",2,76392
35480,"White Plate, Round 1 x 2 with 2 Open StudsCatalog: Parts: Plate, Round6210272
",1,76392
4032,"White Plate, Round 2 x 2 with Axle HoleCatalog: Parts: Plate, Round403201
",12,76392
54200,"White Slope 30 1 x 1 x 2/3Catalog: Parts: Slope4244370 or 4504369
",2,76392
22388,"White Slope 45 1 x 1 x 2/3 Quadruple Convex PyramidCatalog: Parts: Slope6314487
",2,76392
28192,"White Slope 45 2 x 1 with Cutout without StudCatalog: Parts: Slope6166894
",2,76392
11477,"White Slope, Curved 2 x 1Catalog: Parts: Slope, Curved6034044
",32,76392
6091,"White Slope, Curved 2 x 1 x 1 1/3 with Recessed StudCatalog: Parts: Slope, Curved6285777 or 609101
",2,76392
3070b,"White Tile 1 x 1 with GrooveCatalog: Parts: Tile307001
",6,76392
3069b,"White Tile 1 x 2 with GrooveCatalog: Parts: Tile306901
",1,76392
63864,"White Tile 1 x 3Catalog: Parts: Tile4558168
",6,76392
87079,"White Tile 2 x 4Catalog: Parts: Tile4560178
",64,76392
15712,"White Tile, Modified 1 x 1 with Open O ClipCatalog: Parts: Tile, Modified6348055 or 6054551
",3,76392
22385,"White Tile, Modified 2 x 3 PentagonalCatalog: Parts: Tile, Modified6245249 or 6128991
",2,76392
98138,"White Tile, Round 1 x 1Catalog: Parts: Tile, Round6284572 or 4646844
",1,76392
18674,"White Tile, Round 2 x 2 with Open StudCatalog: Parts: Tile, Round6093053
",8,76392
3022,"Yellow Plate 2 x 2Catalog: Parts: Plate4613978 or 302224
",10,76392
hp278(inv)," Harry Potter, Dark Red Torn SweaterCatalog: Minifigures: Harry Potter
",1,76392
hp279(inv)," Hermione Granger, Dark Green SweaterCatalog: Minifigures: Harry Potter
",1,76392
hp277(inv)," Professor Severus Snape, 20th Anniversary Pearl GoldCatalog: Minifigures: Harry Potter
",1,76392
hp280(inv)," Ron Weasley, Plaid ShirtCatalog: Minifigures: Harry Potter
",1,76392
87994,"Black Bar   3L (Bar Arrow)Catalog: Parts: Bar6093525 or 4566275 or 4653208
",1,76392
18034,"Black Minifigure, Weapon Sword, Roman Gladius with Thick CrossguardCatalog: Parts: Minifigure, Weapon6349964
",1,76392
3024,"Black Plate 1 x 1Catalog: Parts: Plate302426
",1,76392
54200,"Black Slope 30 1 x 1 x 2/3Catalog: Parts: Slope4287159 or 4504382
",1,76392
22388,"Black Slope 45 1 x 1 x 2/3 Quadruple Convex PyramidCatalog: Parts: Slope6312449
",1,76392
3070b,"Black Tile 1 x 1 with GrooveCatalog: Parts: Tile307026
",1,76392
98138,"Black Tile, Round 1 x 1Catalog: Parts: Tile, Round6284070 or 6139403
",1,76392
59895,"Black Tire 14mm D. x 4mm Smooth Small Single with Number Molded on SideCatalog: Parts: Tire & Tread4516843
",1,76392
85861,"Dark Bluish Gray Plate, Round 1 x 1 with Open StudCatalog: Parts: Plate, Round6231765
",1,76392
85861,"Light Bluish Gray Plate, Round 1 x 1 with Open StudCatalog: Parts: Plate, Round6168647 or 6124825
",1,76392
85861,"Pearl Gold Plate, Round 1 x 1 with Open StudCatalog: Parts: Plate, Round6190252 or 6141499
",1,76392
20482,"Pearl Gold Tile, Round 1 x 1 with Bar and Pin HolderCatalog: Parts: Tile, Round6186672 or 6126113
",1,76392
37775,"Trans-Orange Wave Rounded Small with Pin (Candle Flame)Catalog: Parts: Energy Effect6357747 or 6236437
",1,76392
87994,"White Bar   3L (Bar Arrow)Catalog: Parts: Bar6093526 or 6056663 or 6019176
",1,76392
18034,"White Minifigure, Weapon Sword, Roman Gladius with Thick CrossguardCatalog: Parts: Minifigure, Weapon6349968
",1,76392
3024,"White Plate 1 x 1Catalog: Parts: Plate302401
",1,76392
54200,"White Slope 30 1 x 1 x 2/3Catalog: Parts: Slope4244370 or 4504369
",1,76392
22388,"White Slope 45 1 x 1 x 2/3 Quadruple Convex PyramidCatalog: Parts: Slope6314487
",1,76392
3070b,"White Tile 1 x 1 with GrooveCatalog: Parts: Tile307001
",1,76392
98138,"White Tile, Round 1 x 1Catalog: Parts: Tile, Round6284572 or 4646844
",1,76392
40145c01(inv),"Black Plate, Round 2 x 2 Thin with Rotation Stem with Black Tire 14mm D. x 4mm Smooth Small Single (40145 / 59895)Catalog: Parts: Plate, RoundPart Color Code Missing
",2,76392
3068bpb1743,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Albus Dumbledore Gold PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",3,76392
3068bpb1742,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Albus Dumbledore Silver PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",3,76392
3068bpb1737,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Garrick Ollivander PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",3,76392
3068bpb1747,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Gilderoy Lockhart PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",3,76392
3068bpb1745,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Godric Gryffindor PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",3,76392
3068bpb1749,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Helga Hufflepuff PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",3,76392
3068bpb1741,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Jocunda Sykes PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",3,76392
3068bpb1746,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Minerva McGonagall PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",3,76392
3068bpb1751,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Newt Scamander PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",3,76392
3068bpb1739,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Nicholas Flamel PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",3,76392
3068bpb1738,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Olympe Maxime PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",3,76392
3068bpb1740,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Rowena Ravenclaw PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",3,76392
3068bpb1748,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Salazar Slytherin PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",3,76392
3068bpb1750,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Seraphina Picquery PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",3,76392
3068bpb1744,"Dark Purple Tile 2 x 2 with Groove with Chocolate Frog Card Severus Snape PatternCatalog: Parts: Tile, DecoratedPart Color Code Missing
",3,76392
